player_id,from_club_id,to_club_id
715836,9712,14363
715893,42816,9699
716054,14297,455
716276,8172,543
716487,12462,27113
716687,33982,14537
716756,21084,2517
717203,8963,14300
717329,21064,2663
717345,32942,23826
717900,24432,48967
717952,28870,6767
717957,15080,367
718029,65711,8880
718195,70827,40422
718303,81349,11368
718337,118250,118249
718408,8963,660
718460,21082,8925
718462,23639,91714
718577,40422,2865
718581,28867,12319
718643,67969,2457
718755,84695,14308
718756,21507,932
718758,84703,30989
718760,84696,14301
718763,84695,14308
719356,15768,13905
719383,59639,68264
719384,59639,43562
719682,31036,67287
719999,70298,50595
720518,12318,1084
720799,21055,1464
720805,32801,39212
720948,21075,4042
721227,76094,11997
721329,28829,27118
721512,75354,70725
721660,9900,44822
721666,15907,634
721788,10283,52563
722371,8963,660
723005,39212,81337
723008,81332,36892
723010,32805,81332
723240,23001,4941
723485,66533,24394
723487,54525,475
723500,15762,6201
723614,49576,76094
723621,21218,338
723771,48967,75868
724025,32685,15762
724035,7661,91868
724057,42838,4420
724104,21079,2491
724108,49746,75900
724129,34281,66532
724169,13925,6038
724178,49567,11008
724254,49588,2784
724529,6950,6945
724537,9606,39336
724625,58956,102715
726016,8963,14300
726033,45542,2740
726445,84696,14301
726446,14298,11750
726697,24463,8172
726701,48365,10283
726705,48365,10283
726973,4077,3713
727082,589,73903
727086,66530,43560
727480,51654,50220
727569,11746,1083
727929,32283,14438
728478,22468,3909
728485,15565,1701
728516,59704,18030
728597,22331,41746
728609,15774,5546
728615,14340,6541
728635,14340,6541
728649,13925,6038
728679,6541,62
728703,15774,22729
728733,5679,9249
728734,6928,9254
728864,46137,724
728914,34114,515
729010,51645,52068
729011,32791,4713
729140,68188,15136
729353,17486,27643
730484,29176,4780
730486,29176,4780
730573,1147,3525
730802,19523,14688
731518,124839,54047
731722,12458,19806
731899,47175,72673
732117,10002,22
732119,6922,9252
732443,41942,90399
732507,15879,1775
732828,36100,5551
733314,12808,9268
733576,40495,472
733886,42246,38200
733904,62555,7661
734898,75867,19114
735347,62555,7661
735353,62555,7661
735416,7661,14779
735438,10598,14364
735573,614,82696
735822,8827,91910
737138,13702,515
738475,51645,52068
738476,51645,52068
738479,51705,81339
738480,32805,81332
738481,81337,9715
738514,51646,81349
738770,66537,43618
739076,8179,347
739315,15879,1775
740102,12373,669
740273,978,2503
740555,118341,35642
740574,25930,1403
740584,32688,8751
740585,78355,73526
740596,29955,12522
741090,49567,11008
741124,9956,2157
741238,5679,9249
741251,16200,70397
741253,70320,14734
741257,70321,13711
741289,13711,39822
741492,48365,10283
741931,10598,14364
742012,42832,4387
742014,42826,11263
742018,42818,6611
742454,47962,9844
742858,88252,18820
743096,39993,41798
743375,66533,24394
743379,66533,24394
743381,66530,43560
743384,25003,66530
743386,34281,43562
743387,34281,51645
743390,10459,66533
743413,50678,6930
743494,107692,8524
743496,40466,10820
743498,54295,6326
743500,10849,8179
743501,69570,7813
743515,33906,11199
743517,12771,1162
743523,107691,7875
743526,106295,7813
743533,7813,12764
743556,67281,12573
743567,36342,44796
743587,15083,6600
743599,99156,15038
743624,33754,6478
743627,24834,2677
743629,33754,6478
743906,84699,14293
744060,15720,76186
744074,67909,10949
744099,68188,15136
744186,67909,10949
744600,21049,2613
744728,21058,1462
744729,21058,1462
744857,12016,21057
744880,74150,11390
744934,106295,7813
745075,21099,7802
745173,107690,9669
745177,9669,9668
745178,107690,9669
745181,9669,9668
745201,9669,9668
745341,9669,9668
745427,49868,8492
745446,49740,82685
745461,58956,9478
745596,11884,21061
745689,50678,6930
746582,10503,10136
746711,24432,75868
746712,12812,49741
746739,12806,8824
746740,12806,350
746891,76094,11997
746973,51654,50220
746988,39212,81337
746997,67276,12577
747009,67283,67284
747016,82999,20302
747017,51646,81349
747153,50672,5242
747197,13711,39822
747236,84703,30989
747243,81332,36892
747260,6932,9260
747267,6932,9260
747284,84691,84690
747951,6930,9265
747967,1241,12886
748061,2612,65
748070,6954,102
748505,66539,54525
748506,66537,43618
748720,49740,12816
748803,25005,66529
748804,34282,66531
748808,25005,66529
748838,21218,338
748939,83931,48726
748940,83931,48726
749978,40495,11614
751085,14282,54443
751099,14308,16950
751989,66539,54525
752442,75123,68077
755174,12372,10690
755175,12372,10690
755224,19701,79265
755327,14300,6993
756993,14842,1029
757272,9043,371
760493,27908,4391
760508,5679,9249
762070,31309,23664
763182,15439,738
763798,43041,6912
765077,124311,32685
765108,118341,35642
765467,46137,20299
765468,52452,724
765728,15605,14695
766552,81502,28867
766583,28867,8519
767229,81502,28867
767255,28867,12319
768380,15439,738
770407,67605,12278
770438,67605,12278
771911,21218,36949
771914,12441,45542
773795,10850,995
774067,21218,36949
774552,83931,83932
774769,9669,9668
774771,107690,9669
774772,45617,9669
774996,45639,20303
775044,51654,50220
775242,51645,52068
775394,19982,8815
775399,84728,2503
775605,21609,31506
775709,8963,660
775723,14300,83932
775832,12372,10690
775985,49754,19114
775994,32790,45639
776737,49755,91428
777005,28103,29176
777308,50677,6918
778540,17775,1268
779309,26029,515
779970,98593,66822
780136,24432,48967
782630,10852,6572
782889,8058,8524
782935,38673,62382
783017,78724,18179
783373,67281,12573
784719,11615,11669
787151,21066,2827
787152,21066,2827
787305,14288,11746
787618,24432,75868
787776,12441,2740
788445,14355,15
789091,67605,12278
789094,15439,9202
789145,39813,2470
789252,11844,21066
789583,83931,83932
789898,21057,5372
790281,30990,61351
790411,48969,28378
790420,45639,17775
790482,45287,4298
790545,35556,18574
790669,56258,20299
790918,21073,4269
792380,21058,1462
793099,81520,723
793133,41085,9465
793702,56258,20300
794116,12770,1162
795430,3837,16104
795724,21048,1461
795762,21048,1461
796216,21061,1463
796221,21061,3862
796297,53004,6938
796298,50906,6922
796299,50677,6918
796300,51433,6928
796302,50769,6920
796303,50677,6918
796305,51433,6928
796490,18333,798
796726,45176,7378
796865,12771,12770
796897,17440,3520
796913,24063,3911
797563,21066,40719
797570,11137,3137
797702,64754,25014
797791,21057,12456
797824,18464,5405
797864,66818,4657
798026,53703,11252
798043,21062,1464
798507,18498,16479
798773,21087,5343
798925,11204,1421
798929,55773,22276
799091,84693,14288
799993,21073,4556
800026,65272,8511
800664,28893,5689
800912,10875,19982
800919,10875,19982
800995,51646,81349
801029,51646,81349
801031,51646,81349
801426,39304,698
801734,7874,273
802211,26326,10854
802221,10006,26117
802281,87617,90977
802520,52882,14355
802540,52880,16104
802560,52880,16104
802726,21135,14364
802836,16181,7918
802986,106295,7813
803045,42824,4753
803046,42824,4753
803049,42824,4753
803052,42823,42824
803552,12728,23166
803608,49350,64958
803933,42818,6611
803951,42817,42818
803967,42818,6611
804034,42826,11263
804035,42826,11263
804282,102980,23169
804711,38673,10004
804775,51705,81339
804776,51705,81339
804793,17195,38040
804831,21055,1464
804884,8152,826
804933,16664,30204
804938,32942,26621
805056,19115,9113
805065,10820,290
805123,42830,4954
805126,42830,4954
805149,81332,36892
805215,42822,4386
805476,8058,8524
805484,5506,61
805503,42832,4387
805534,42832,4387
805544,42832,4387
805889,10161,20116
805908,11204,1421
806043,12748,855
806170,10820,46326
806384,56053,81334
806477,42836,4390
806793,8179,10820
806930,20475,15713
806948,36121,14822
806955,84451,130
807092,15734,15642
807165,1080,16662
807309,10967,15644
807603,84408,84407
807941,59526,14543
808224,22224,10131
808348,409,316
808452,67277,6199
808559,49754,19114
808574,67909,10949
808646,81343,18333
808664,42834,21082
808767,49392,24394
808901,6626,91871
809242,46326,50669
809682,1000,4690
809716,7078,515
809880,1178,6621
810067,54295,6326
810086,54295,6326
810092,54295,6326
810093,54295,6326
810096,54295,6326
810100,11884,21061
810108,17474,21082
810649,32710,1461
810791,45617,9669
810846,23005,6675
810894,45617,9669
810895,107690,9669
810909,107690,9669
811114,27088,17775
811169,20984,14347
811544,55086,43502
811779,5242,9251
812981,71676,35980
813077,32803,8521
813137,49576,76094
813152,9802,1164
813730,21085,3862
814015,49568,76091
814445,49868,8492
814446,49868,91716
814453,49868,91716
814473,49567,11008
814476,49567,11008
814811,6950,6945
814950,12821,21087
814976,12774,11204
815078,10820,245
815316,68471,15628
815346,10850,10846
815529,49755,91428
815539,49755,91428
815543,49755,16996
815546,49743,12819
815550,49752,76093
815554,49752,76093
815563,49752,10958
815567,84578,84400
815676,1104,109596
816385,14308,6082
816572,67909,10949
816679,69001,5618
816852,40894,45665
816875,18986,2598
816974,8521,81990
817133,67837,10787
817180,9371,415
817343,84689,20350
817348,84689,20350
817355,84688,14301
817355,84689,84688
817361,84695,14308
817383,84695,14308
817386,84695,14308
817388,84695,14308
817548,84702,28456
817604,84693,14288
817607,84693,14288
817612,6942,9262
817673,84697,11741
817676,75337,3329
817709,84694,11746
817770,84701,14298
817778,84696,14301
817822,84699,14293
817830,84691,84690
817843,84703,30989
817848,84703,30989
817852,84703,30989
817967,84698,14309
817969,84698,14309
817974,84698,74845
818025,84696,6189
818240,75123,3345
818247,84728,2503
818252,84728,2503
818445,84362,20299
818880,49759,14848
818882,49759,14848
818888,49759,14848
818892,49759,14848
818898,49740,82685
818906,49744,8517
818924,25111,5790
818929,29349,49744
819207,48967,75868
819215,25005,66529
819420,417,527
819566,61560,48188
819590,12317,1531
819798,19406,9066
819938,1165,5499
820070,68188,15136
820227,83520,41323
820241,21048,1461
820374,50672,5242
820381,760,521
820474,9804,54189
820633,10958,515
820957,2827,45
821522,18258,6699
821905,67278,67279
822051,15767,7133
822074,59704,18030
822079,59705,18031
822164,10091,32600
822458,28578,244
822601,42829,42830
822935,34991,656
822958,21082,8925
822959,21082,533
822991,14726,2671
823231,16662,1158
823269,24834,35556
823584,50275,2861
824077,54395,84451
824353,36121,14822
825024,50677,6918
825073,12012,21079
825229,31565,31681
825438,82891,54295
825725,84692,33243
825960,23639,91714
825971,36121,14822
826064,19210,21084
826103,13907,8751
826490,48365,10283
826528,15112,15953
826719,143,515
827285,14082,91177
827710,32791,8521
827711,32791,51645
828257,24999,32585
828374,34250,66544
829063,107306,25929
829257,21051,5369
829279,21047,2371
829299,21068,5370
829819,34282,66531
829838,17474,21082
829969,25347,7097
830079,20878,6993
830108,55574,3938
830112,14836,1286
830113,3549,91662
830243,49766,14925
830890,7968,667
831162,14838,1418
831591,3521,32111
831697,19561,55156
833270,51737,25929
833313,11032,447
833315,19856,119
833481,75906,14120
833783,14836,1286
834397,34282,66531
834463,14321,39813
834483,28860,6665
834485,28860,6665
834491,28860,6665
834744,9478,10773
834752,28860,6665
835136,9371,415
836182,34504,7189
837005,12372,10690
837329,85059,417
837334,55579,14460
838384,21218,36949
838947,7968,667
839030,15954,2063
839533,73624,6541
839537,73624,14340
839549,73624,14340
839551,73624,14340
839554,73624,14340
840528,14413,93223
840688,10825,750
840836,1414,1992
841108,11910,10854
841149,86769,4482
841731,12963,67731
842141,25358,2402
842187,42831,42832
842217,42835,42836
842218,42835,42836
842271,42833,42834
842272,42833,42834
842341,6572,969
842357,24463,8172
842425,6572,969
842465,73900,6890
842589,20404,65466
842718,3326,2431
843126,77898,10233
843915,46021,3996
843931,14779,6676
844296,85179,42208
844373,20069,18105
844375,14448,599
844516,14831,189
844637,12798,11516
844946,36342,9641
845277,53243,6949
845289,50906,6922
845321,52975,9955
845559,54866,98605
845568,12373,669
845654,18936,21058
845723,50677,6933
845809,52975,9955
846358,6591,1519
846708,19710,902
847023,14831,189
847451,32795,81340
847487,7968,667
848465,67288,6591
848483,45639,17775
848509,43618,172
848660,66822,12373
848661,66822,12373
848682,98606,54866
848753,32791,51645
849323,73597,98674
849390,12786,21063
849858,71671,50306
850433,15113,14842
851111,65466,12454
851543,56959,15058
851548,54866,98605
851551,54866,11137
851553,54866,11137
851990,9268,2553
854325,67774,130650
854360,25781,1804
854616,67280,9043
854746,71678,35851
854930,72118,6697
855027,9803,9802
855134,10826,10825
855142,10851,10850
855158,10851,10850
855256,14650,698
855457,71682,15071
855606,12767,16674
855614,20290,38673
855890,50769,6920
855898,20382,1193
856068,47177,25769
856423,14695,34504
856479,50769,6920
856530,15113,14842
857060,27119,875
857792,50677,6918
857897,32585,10091
858238,68077,10789
858251,8889,68780
858330,71678,35851
858331,73595,66821
858772,21431,5223
858821,66822,12373
858886,49741,75901
859035,32793,51646
859218,20322,156
859923,34282,66531
859951,53243,6949
860048,66537,43618
860053,88222,10824
860056,12747,16654
860062,34466,21609
860812,55263,5026
862204,11199,7968
862297,87814,26
862606,18008,515
862628,11199,7968
862746,18723,116
863204,50672,5242
863556,15947,312
863564,30606,515
863734,50677,14626
863741,54097,12801
863759,32339,14543
864112,19226,81347
864306,55263,5026
864534,38751,31507
864575,18777,18778
864621,118344,84697
864799,50906,6922
865028,15113,14842
865281,81520,20298
865801,19701,79265
865993,53100,6950
866250,29349,49744
866282,69744,27999
866328,2711,20299
866378,15962,18952
866541,70300,17676
866609,12016,21057
866651,55415,14389
866655,50780,6893
867137,84451,5243
867357,21167,5372
867483,16658,609
867545,82685,12816
867589,32339,14543
867688,54168,9606
867700,54168,9606
868503,77898,10233
868920,50677,6918
869067,51888,81990
870187,68188,15136
870285,56959,15058
870435,43618,54189
870891,61353,414
871269,71677,71676
871324,76273,76272
871837,50683,5679
871863,53645,31681
872513,19947,46673
874080,6932,358
874902,53183,6933
874950,38206,12908
875117,43432,41591
875294,65272,8511
875511,16108,6600
875631,9712,14363
875638,86030,17768
876034,6572,969
876298,14805,1105
876400,49869,10959
876631,33906,11199
876889,22899,2350
877118,14422,675
877140,15581,68188
877208,90389,13651
878150,50683,5679
878151,50683,5679
878160,50683,5679
878164,68471,15709
878219,15103,14830
878220,14830,830
878419,3385,91868
880245,10283,67909
880330,7968,667
880604,32796,81341
880840,86162,34724
881064,58202,301
881297,52880,19406
881425,39505,17209
881486,12964,68077
882172,51433,6928
882568,43442,73906
882696,62269,6422
882708,54334,29095
882772,16075,11669
882995,29348,49759
883007,29354,12001
883045,48967,5380
883055,9495,82685
883058,9495,49740
883349,25828,49752
883600,10967,15644
883865,9372,9371
884810,11896,21055
884818,11896,21055
884820,11896,21055
884821,11896,21055
884822,11896,21055
884849,12441,45542
885226,49577,11676
885228,49577,11676
885230,49577,11676
885236,14709,49743
885623,48967,75868
885694,24712,26741
886047,14740,28868
886189,29450,4554
886252,52794,8521
886260,81317,18342
886290,83520,82696
886364,34282,66531
886632,20589,9961
886797,52794,32798
887137,67276,43
887142,12441,45542
887433,53183,6933
887638,25828,49752
887816,36344,11032
888023,59384,17194
888140,19718,7006
888398,9465,37202
888453,73883,25184
888634,112790,1114
888738,12750,15439
888790,67288,6591
889343,79293,41552
889437,15763,37465
889613,43438,2463
889897,89638,22308
890210,89637,6571
890362,61584,61568
890385,52884,16109
890532,11880,21048
890557,21122,17676
890718,50683,5679
890817,75,31506
891070,124614,78356
891091,18447,8510
891379,7968,667
891575,61561,53099
891786,107943,12762
891835,32791,51645
891836,32791,51645
891852,32791,51645
891853,32791,51645
891854,32791,51645
891923,20277,38006
891971,1085,68403
891989,74476,2944
891998,107728,8158
892025,76875,80463
892054,31565,18303
892142,36426,36353
892160,36360,36344
892168,36360,36344
892171,36341,36342
892172,36360,36344
892185,36427,36428
892421,25625,14742
892482,29468,49754
892531,32807,82945
892823,17550,3385
892926,70298,50595
892973,36359,2362
894194,14837,209
894324,27352,22227
894692,12786,21063
895074,50678,6930
895089,32796,81341
895302,2711,18342
895326,123357,38006
895331,14743,40422
895333,14746,11674
895334,16200,10200
895458,16592,11615
895480,31601,6665
895484,67265,98593
895515,36353,59009
895581,67265,98593
895606,67265,98593
895697,40726,14536
895728,8147,15596
895905,43806,6626
895937,29344,49568
896130,90727,33646
896154,14726,2671
896283,8705,11153
896424,28874,49869
896506,19095,15636
896526,115770,3831
897051,39950,19309
897402,12786,21063
897423,12821,21087
897424,11884,21061
897425,11896,32942
897461,14179,5506
897480,18042,21075
897481,29107,21062
897505,71672,98597
897508,71599,54866
897509,71599,54866
897510,98595,98609
898021,43806,6626
898140,74443,23287
898721,48758,12964
898781,20475,15713
898812,46021,3996
898864,32791,8521
899856,26205,7831
899868,34133,25580
899884,86769,4482
900072,19226,642
900195,42746,14807
900540,88239,28218
900895,15112,15953
900909,18936,1462
901019,10840,1159
901027,14887,8525
901082,39496,7732
901153,112789,27221
901181,112790,1114
901250,39500,40079
901253,91560,18544
901334,112809,26069
901511,124839,54047
901648,48391,81990
901980,29462,49776
902111,76217,32801
902467,52562,29228
902701,34264,21064
902702,34264,21064
902744,8424,41529
902862,90544,37739
902987,32282,32283
903223,52562,29228
903611,21811,9855
903666,82891,54295
903693,82891,54295
903706,80996,28082
904309,27119,875
904662,12745,8515
904707,12763,8158
904723,70307,21051
904802,32791,51645
904922,67282,6334
904974,11844,21066
905011,11844,21066
905013,11844,21066
905252,54049,66546
905404,29709,22724
905417,79985,14662
905760,98606,54866
906005,3013,67288
906214,50677,6918
906307,15605,68403
906329,12964,1075
906393,70949,14680
906428,50677,14626
906451,45733,18751
906571,17588,21051
906775,32041,14583
906969,17588,21051
907219,51433,6928
907359,14701,221
907483,19210,21084
907489,19210,21084
907630,45734,19851
907649,15802,3349
907664,87622,58188
907813,9900,44822
907835,15112,15953
908798,50678,6930
908890,19876,10131
908936,49866,4297
908952,36841,21099
908982,36841,21099
909229,19731,26397
909475,19920,21379
909482,67287,6357
909735,15372,1234
909894,49753,11493
910176,92744,11204
910457,24488,6984
910541,12786,21063
910582,12786,21063
910641,19446,19445
910769,91872,65684
910864,10666,3948
910905,106295,7813
911027,19369,2352
911224,40726,14536
911328,16663,1423
911386,14291,11747
911390,15837,16202
911391,15837,16202
911424,50672,5242
911985,12278,15439
912436,11845,21056
912438,28440,5369
912455,11845,21056
912834,38224,13683
912850,38224,13683
912902,107748,9372
913018,20230,14293
913022,66534,44424
913136,73627,14620
913214,39962,32942
913289,81317,78334
913429,39962,32942
913495,50677,515
913660,10852,6572
913955,40495,11614
913979,9298,24547
914562,107721,8154
914853,65272,8511
914857,65272,8511
914880,29351,49746
914934,67059,21035
914997,10749,13602
915016,4488,6709
915071,29107,21062
915155,14700,13362
915418,42825,42826
915421,42825,42826
915445,36446,21067
915896,42817,42818
915899,42817,42818
915904,42817,42818
916394,131532,38141
916438,97400,20290
916701,43618,2715
916750,49755,91428
917014,33469,22589
917015,33469,22589
917042,33469,22589
917120,12750,10846
917375,16676,7042
917402,118353,84698
917403,118353,84698
917405,118353,84698
917457,118357,84701
917778,10824,8152
917817,10824,8152
917911,10824,8152
918149,44995,5507
918157,11199,7968
918268,11605,16662
918302,99399,16662
918365,81330,1426
918414,11896,21055
918445,18936,21058
918449,18936,21058
918474,18936,21058
918824,76087,84689
918827,118345,84695
918931,38550,21067
918957,9495,49740
919173,12774,11204
919469,4892,16402
919515,107721,7874
919620,46608,8179
920209,15528,2745
920218,12769,16672
920585,25005,66529
920790,12803,32636
920939,41635,21061
921090,93104,15581
921251,36353,59009
921431,33728,20936
921533,36344,11032
921542,67287,6357
921553,36344,11032
921734,20277,38006
921735,53004,6938
921995,32580,6942
922291,32338,14537
922413,29815,26561
922488,8058,8524
922536,39495,18487
922563,52975,9955
922621,18723,21243
922693,84125,10161
922698,50769,6920
922709,42821,42822
922711,42821,42822
922764,55899,6943
922769,55899,6943
922770,74948,14332
922788,78008,5506
922791,74948,14332
922825,49675,20361
922846,19406,10967
922847,81024,10967
922892,21070,2758
922905,10598,10967
922977,130844,46500
923129,62555,7661
923213,23169,28190
923579,19701,79265
923606,17474,21082
923608,17474,21082
923668,118342,73624
923694,57498,67276
923759,92744,12774
923776,21134,5842
923809,14197,27999
923831,107691,7875
923915,102734,20277
923940,16179,8057
923945,28103,29176
924117,20462,21049
924339,41740,36121
924399,74654,825
924598,74175,14726
924800,12773,16674
924850,31033,67283
924858,100606,67277
924885,9844,12963
925199,42366,32336
925216,42366,32336
925413,20121,91911
925417,15605,68403
925418,89791,84992
925584,10841,10840
925827,9712,14363
925838,5232,49567
925843,5232,49567
925845,5232,49567
926235,92744,11204
926366,22573,7136
926389,107819,12770
926453,22899,2350
926602,66537,43618
926653,66537,43618
926670,41622,43618
926690,88252,18820
926694,64252,66538
926763,11674,7078
926850,13711,28870
926951,52882,14355
926952,52882,14355
926953,52882,14355
927107,15581,68188
927271,73090,84702
927306,36428,35277
927353,78008,14179
927627,15581,68188
927635,24483,9811
927644,20728,75337
927734,10283,67909
927834,36345,14444
927847,36345,14444
927982,124839,54047
928023,78356,15768
928038,78356,15768
928051,29462,49776
928323,66547,43562
928330,57448,9005
928359,46137,20299
928478,14572,37239
928573,46137,20299
928592,32804,80283
928593,32804,80283
928612,32804,80283
928629,32804,80283
928758,56695,3166
928873,46608,10849
929090,45618,8889
929334,56765,47962
929347,44865,52452
929359,46137,52452
929423,51486,15518
929438,17020,866
929575,51638,12963
929626,52882,14355
929742,9495,49740
929746,9495,49740
929868,48758,12964
929887,35642,12795
929899,70299,82851
929912,11874,21054
929943,11874,21054
930008,11894,21085
930096,16075,11669
930389,64722,124625
930415,14734,3679
930767,24432,48967
930780,24432,48967
930781,24432,48967
930983,32797,51705
930995,32797,51705
930997,32797,51705
930998,32800,43843
931018,32797,51705
931160,107721,8154
931525,34281,66532
931668,17588,11896
931677,58956,9478
931712,66539,43561
931838,40593,7917
931900,65272,8511
931913,62555,7661
931914,32469,7661
932259,74178,14778
932349,20201,15080
932761,25109,46025
932837,41061,32419
932875,31029,515
932920,71599,54866
933017,53108,12799
933018,58235,12797
933217,15904,24029
933570,81997,48969
933631,69386,14726
933797,39329,3229
933815,39329,3229
933908,70827,40422
934031,8889,68780
934033,76224,20298
934034,67418,60949
934154,59856,7875
934519,33446,23005
934529,11955,23005
934617,34305,48776
934878,29349,49744
934974,25804,54395
935106,14281,36949
935230,13711,39822
935231,34466,28870
935232,39822,28870
935245,39822,28870
935250,58974,56258
935281,13711,39822
935300,29198,28870
935342,102209,81502
935358,52884,52881
935457,21609,31506
935480,56765,9844
935508,97830,49752
935550,41791,41792
935552,43419,41792
935640,59704,45365
935777,14431,49868
935842,32692,15759
936470,75,40185
936503,24432,48967
936571,32796,81341
936581,32799,81336
936604,32796,81341
936684,10385,84578
936739,29344,49568
936901,9955,14494
936981,78684,20466
937113,34282,66531
937117,34282,41635
937342,24432,48967
937720,53954,45618
937727,56765,47962
937729,54529,47988
937850,118347,84699
937941,16194,10825
937955,70295,14321
937956,70295,14321
937958,70295,14321
938009,10826,10825
938123,64675,32041
938144,70295,14321
938145,70295,14321
938146,70295,14321
938155,70295,14321
938158,70295,14321
938160,70295,14321
938313,73591,54517
938388,46021,3996
938678,29344,49568
938687,32797,51705
938729,40169,28860
938813,15734,15642
938901,32689,15774
939065,118344,84696
939374,40419,15509
939445,25264,12798
939479,31859,581
939615,50780,14648
939745,25828,49752
939751,15763,37465
939763,61817,74155
939802,66537,66710
940072,32797,51705
940095,32797,51705
940135,78669,33487
940366,75,29700
940462,39822,28870
940548,98593,66822
940553,67265,98593
940652,98609,56959
940653,98595,56959
940793,15773,6488
940878,20475,15713
941037,78355,73526
941080,70473,28868
941236,98670,71680
941839,73592,71682
941867,70397,10200
941869,70397,10200
941883,70397,10200
942099,17391,49869
942544,124310,48370
942790,57013,50568
942939,43431,43432
942940,43431,43432
943592,53473,81343
943828,53297,81520
944289,67265,98593
944355,69157,10851
944417,10598,68476
944427,107748,9372
944442,39992,39993
944538,71599,98606
944582,75,4713
944732,39332,13509
945345,36350,26029
945348,36350,26029
945500,70320,14734
945702,70473,28868
945709,14740,70473
945767,70320,21609
946045,98667,98666
946276,58956,9478
946396,99831,73461
946855,41044,56053
946860,41044,56053
946883,14746,11674
946964,36346,14481
947134,112791,9840
947143,112806,28844
947360,12767,16671
947362,12767,16671
947363,12767,16671
947411,58235,12797
947431,70377,14742
947432,25625,14742
947524,119932,32688
948133,42825,11263
948253,14716,13711
948254,80125,13711
948272,13711,39822
948273,13711,28870
948275,13711,6767
948278,70321,13711
948279,70321,13711
948294,13711,39822
948933,31031,67292
949116,44199,21121
949337,16653,44448
949480,51486,15518
949489,77529,17676
950181,36350,26029
950655,52882,9712
950727,40466,7817
950839,24470,14583
950873,99370,23169
951211,59803,49758
951217,35642,12795
951296,65272,14778
951298,78569,14784
951303,30991,30990
951398,53201,57013
951579,67605,12278
951659,83815,68471
951682,34188,1114
951695,44831,73904
951697,44831,73904
951960,66533,515
952210,75,71866
952282,48365,10283
952414,34284,64252
952551,44828,73905
952730,14080,50441
952768,71599,98606
952776,98595,98609
952779,71599,98606
952782,98594,67265
952783,98594,67265
953533,25660,51478
953548,112432,51478
954090,12774,7817
954125,52928,50677
954135,44351,73907
954159,49862,75616
954355,104116,90132
955191,40282,15765
955253,85572,69157
955281,82559,92744
955303,104467,25781
955354,109027,107690
955355,108799,92744
955356,117397,107690
955357,100157,99399
955358,49938,107692
955359,100154,88222
955360,15564,12747
955448,107819,12771
955449,70344,40466
956081,43437,73903
956119,62946,41881
956126,104733,40777
956393,101344,49059
956518,122826,32684
957461,22899,2350
957736,57748,58400
957838,43426,43427
959576,92744,12774
960211,99278,79266
960444,38788,42829
960458,10198,42817
960463,20153,42829
961022,15114,16981
961053,25003,66533
961297,21349,44205
961937,16804,515
961944,14743,40422
963720,118345,84695
963878,32580,14648
964190,14967,9900
965164,98595,98609
966312,9372,9371
966316,15110,15879
967148,92744,11204
967257,90578,87295
967336,52908,12806
967340,50672,12806
967948,58526,26206
968424,43423,43426
968903,78569,14784
968921,43698,59355
969153,12747,16654
970279,10873,10872
970609,16653,8438
970633,123357,20277
970665,112879,112789
971630,104487,25928
971631,106251,25928
973314,14734,21609
973315,124628,19857
973690,56043,56499
974251,25264,12798
974331,51466,10732
974894,107780,10826
975347,109411,107690
975348,45617,107690
976495,86756,86164
976840,100833,3318
977877,88222,10824
978615,32934,3364
979766,108122,107721
979773,106295,7813
980575,12752,15585
981194,64252,66538
981196,25003,66530
981197,34284,66534
981532,34284,41615
981674,39950,62074
981977,107729,10852
982007,14967,9900
982081,20814,23108
982267,76091,16996
982393,108389,15564
982559,48758,12964
982572,45618,20728
982575,58400,20728
982855,12763,8158
982858,107728,12763
983248,31031,45475
983283,30240,64053
983553,53954,45618
983554,53954,45618
983571,53954,58400
983817,41791,41792
984439,48365,10283
984480,15106,14835
984699,107917,50670
984869,15114,16981
984882,20017,25373
984961,34284,66534
985061,36342,9641
985172,97144,87817
985683,15108,14837
985703,63145,25444
986180,60860,12745
986262,107729,10852
986285,112466,107721
986286,74289,107822
986288,100151,105954
986298,83012,107822
986300,40441,107728
986760,3199,76190
986786,3199,75
986794,59797,57038
987770,18723,14408
988205,102645,20726
988275,108152,67605
988419,97758,12132
988734,22501,13264
988917,78512,15761
988987,29348,24432
989112,71599,98606
989621,53954,45618
990132,112811,109479
990731,10459,107691
990751,25005,66529
990860,75,79355
991180,73090,84695
991268,77523,39452
991487,33906,11199
991849,14597,26491
992569,29435,29348
992686,43681,2998
992822,109364,75
992823,86756,86164
993407,39992,39993
994004,104459,23001
994267,66356,45259
995525,126957,78354
997057,104461,53220
997070,14718,28017
997566,46608,10849
998101,29108,62507
999057,71599,98606
999127,61067,77843
999129,33247,34132
999382,72445,52151
999954,15734,20475
1000136,28866,8510
1000630,51592,25264
1000768,43419,41791
1001785,107782,12767
1001839,67285,22388
1002053,36593,86161
1002127,104488,64754
1004124,63137,57949
1004301,107721,7874
1004479,37894,33906
1004486,69570,106295
1004495,75136,75135
1004618,54295,10851
1004681,108389,10884
1005166,15105,15954
1005239,100154,88222
1005240,107748,9372
1006411,83011,107748
1006448,103428,55932
1006449,61508,53958
1007020,41894,47486
1007215,11176,42837
1007383,101954,38943
1007384,46912,98187
1007664,98595,98609
1008564,44865,46137
1008640,69151,15815
1009026,75,39502
1009439,28103,18936
1009485,36341,36342
1009487,36360,36344
1009494,36425,36350
